job_title,company,location,is_remote,role_category,seniority_level,is_aggregator,skills_str
Senior Data Science Engineer,Nvidia,"San Francisco, CA",yes,data_scientist,senior,no,"git, python, sql, tableau, tensorflow"
React Developer,Okta,"Dallas, TX",yes,frontend_developer,senior,no,"css, git, javascript, rest api"
React Developer,Twilio,"Miami, FL",no,frontend_developer,senior,no,"angular, aws, css, javascript, react, typescript"
Junior Frontend Engineer,Zoom,"San Diego, CA",yes,frontend_developer,junior,no,"aws, git, graphql, html, javascript, react, typescript"
Manager Cloud Engineer,Spotify,"Washington, DC",yes,cloud_engineer,manager,no,"aws, kubernetes, python, terraform"
Software Development Engineer,HPE,"Dallas, TX",yes,software_engineer,mid,no,"aws, docker, git, go, javascript, node.js, python, sql, typescript"
Junior Analytics Engineer,Dropbox,"Washington, DC",no,data_analyst,junior,no,"aws, excel, git, numpy, pandas, power bi, python, sql, tableau"
Deep Learning Engineer,Shopify,"Boston, MA",yes,machine_learning_engineer,senior,no,"aws, python, scikit-learn, sql"
Machine Learning Engineer,Zoom,"Houston, TX",yes,machine_learning_engineer,,no,"aws, git, numpy, tensorflow"
Full Stack Developer,ServiceNow,"Los Angeles, CA",yes,full_stack_developer,,no,"angular, aws, css, docker, mongodb, python, react, sql"
Lead DevOps Engineer,Elastic,"New York, NY",yes,devops_engineer,lead,no,"aws, ci/cd, docker, python, rest api"
Machine Learning Engineer,ServiceNow,"Portland, OR",yes,machine_learning_engineer,,no,"aws, docker, git, pandas, python, tensorflow"
Lead Software Engineer,Splunk,"Washington, DC",yes,software_engineer,lead,no,"c++, go, java, javascript, react, rest api"
Manager API Developer,Cognizant,"Austin, TX",yes,backend_developer,manager,no,"django, docker, git, kafka, node.js, python"
Data Scientist,Cloudflare,"Cupertino, CA",yes,data_scientist,,no,"git, machine learning, numpy, pandas, python, scikit-learn, tableau, tensorflow"
Information Security Engineer,Cloudflare,"Dallas, TX",yes,cybersecurity_analyst,,no,"aws, azure, docker, git, kubernetes, linux, python"
Senior Site Reliability Engineer,JP Morgan Chase,"Mountain View, CA",no,devops_engineer,senior,no,"aws, azure, ci/cd, gcp, jenkins, kubernetes, python"
Junior Backend Developer,HCL,"New York, NY",no,backend_developer,junior,no,"git, python, spring"
Mid Software Developer,Spotify,"Cupertino, CA",no,software_engineer,mid,no,"aws, c++, git, java, javascript, node.js, python, react, rest api, sql"
ML Engineer,JP Morgan Chase,"Boston, MA",yes,machine_learning_engineer,,no,"aws, kafka, machine learning, numpy, pandas, spark, sql, tensorflow"
AI Engineer,Google,"Palo Alto, CA",yes,machine_learning_engineer,senior,no,"aws, numpy, sql"
Research Scientist,Adobe,"Chicago, IL",yes,data_scientist,principal,no,"excel, machine learning, python, scikit-learn, sql, tableau"
Senior Software Engineer,VMware,"Dallas, TX",yes,software_engineer,senior,no,"aws, docker, javascript, linux, node.js, sql"
Web Developer,Workday,"Seattle, WA",yes,full_stack_developer,senior,no,"angular, aws, css, docker, git, javascript, react, typescript"
Backend Software Engineer,Okta,"Boston, MA",yes,backend_developer,principal,no,"aws, ci/cd, flask, node.js, python, sql"
Backend Systems Engineer,Qualcomm,"San Francisco, CA",yes,backend_developer,principal,no,"docker, flask, git, java, linux, python, redis, rest api, rust, spring"
Manager Data Scientist,Elastic,"Portland, OR",yes,data_scientist,manager,no,"aws, excel, git, machine learning, numpy, python, tensorflow"
React Developer,Twilio,"Chicago, IL",yes,frontend_developer,senior,no,"html, javascript, react, rest api, typescript"
DevOps Cloud Engineer,HPE,"New York, NY",yes,cloud_engineer,,no,"ansible, aws, gcp, git, jenkins, kubernetes, linux, python, rest api"
Systems Administrator,Spotify,"Atlanta, GA",yes,other,mid,no,"aws, docker, excel, git, linux, python, sql"
Mid Frontend Developer,Snowflake,"Miami, FL",yes,frontend_developer,mid,no,"angular, aws, git, javascript, react"
Generalist Software Engineer,Cloudflare,"New York, NY",yes,software_engineer,lead,no,"docker, git, rest api"
UI Developer,Meta,"Chicago, IL",yes,frontend_developer,senior,no,"aws, css, git, graphql, html, javascript"
Mid Cybersecurity Engineer,Twilio,"San Diego, CA",yes,cybersecurity_analyst,mid,no,"aws, azure, git, kubernetes, python"
Generalist Software Engineer,Amazon,"Los Angeles, CA",yes,software_engineer,,no,"c++, javascript, sql"
Research Scientist,Airbnb,"Seattle, WA",yes,data_scientist,senior,no,"excel, git, numpy, spark, sql, tableau"
Senior Data Science Engineer,Coinbase,"San Diego, CA",yes,data_scientist,senior,no,"deep learning, excel, spark"
Mid Data Scientist,Zoom,"Los Angeles, CA",yes,data_scientist,mid,no,"deep learning, git, numpy, scikit-learn, sql, tableau, tensorflow"
Mid API Developer,Tech Mahindra,"Portland, OR",yes,backend_developer,mid,no,"aws, git, java, linux, postgresql, python, spring, sql"
Cloud Engineer,Cisco,"Seattle, WA",no,cloud_engineer,,no,"aws, docker, gcp, git, jenkins, kubernetes, python"
Platform Engineer,Wipro,"Sunnyvale, CA",yes,devops_engineer,senior,no,"azure, ci/cd, gcp, git, kubernetes"
Mid Software Engineer,Netflix,"Denver, CO",yes,software_engineer,mid,no,"java, node.js, react, rest api, sql"
Senior Data Engineer,Accenture,"Atlanta, GA",no,data_engineer,senior,no,"airflow, aws, azure, git, python, scala"
Release Engineer,Spotify,"Palo Alto, CA",no,devops_engineer,,no,"ansible, aws, azure, ci/cd, docker, git, python"
Mid ML Engineer,Netflix,"Houston, TX",yes,machine_learning_engineer,mid,no,"docker, kubernetes, machine learning, sql"
Lead Data Pipeline Engineer,VMware,"Chicago, IL",yes,data_engineer,lead,no,"azure, git, java, kubernetes, mongodb, postgresql"
Research Scientist,Salesforce,"Miami, FL",yes,data_scientist,junior,no,"aws, deep learning, excel, git, machine learning, python, sql, tensorflow"
Principal API Developer,HashiCorp,"Raleigh, NC",no,backend_developer,principal,no,"aws, docker, git, java, kubernetes, linux, postgresql, python"
Cloud Solutions Engineer,Cognizant,"Houston, TX",yes,cloud_engineer,junior,no,"ci/cd, docker, linux, rest api, terraform"
Backend Software Engineer,HCL,"Seattle, WA",yes,backend_developer,junior,no,"go, java, linux, mongodb, postgresql, python, rest api"
Deep Learning Engineer,CrowdStrike,"Houston, TX",yes,machine_learning_engineer,senior,no,"git, numpy, python, sql"
Mid API Developer,Meta,"Mountain View, CA",no,backend_developer,mid,no,"aws, ci/cd, django, mongodb, python, redis"
Applied Scientist,LinkedIn,"Chicago, IL",no,data_scientist,senior,no,"aws, excel, git, machine learning, python, scikit-learn, sql"
DevOps Cloud Engineer,Snowflake,"Atlanta, GA",yes,cloud_engineer,senior,no,"aws, azure, docker, git, linux, terraform"
Principal Data Scientist,AMD,"Chicago, IL",yes,data_scientist,principal,no,"machine learning, python, pytorch, sql, tensorflow"
Junior Frontend Engineer,AMD,"Miami, FL",yes,frontend_developer,junior,no,"aws, css, git, react, typescript"
Server-Side Developer,Fastly,"Raleigh, NC",no,backend_developer,,no,"ci/cd, django, git, kafka, postgresql, rest api"
Senior Machine Learning Engineer,Red Hat,"Chicago, IL",yes,machine_learning_engineer,senior,no,"aws, docker, kubernetes, pandas, python, pytorch, sql"
Mid Backend Engineer,Infosys,"Los Angeles, CA",yes,backend_developer,mid,no,"docker, flask, java, kubernetes, rust, sql"
Principal Cloud Engineer,Slack,"Boston, MA",yes,cloud_engineer,principal,no,"aws, docker, jenkins, linux, python"
Lead ML Engineer,Databricks,"Austin, TX",yes,machine_learning_engineer,lead,no,"docker, kubernetes, machine learning, pandas, pytorch, rest api"
Principal Data Science Engineer,Dropbox,"Mountain View, CA",no,data_scientist,principal,no,"deep learning, excel, numpy, spark"
Lead Site Reliability Engineer,Square,"Seattle, WA",yes,devops_engineer,lead,no,"docker, git, jenkins, kubernetes, rest api"
Lead Software Developer,Coinbase,"Houston, TX",yes,software_engineer,lead,no,"aws, git, go, linux, node.js, python, react, sql, typescript"
Cloud Engineer,Snowflake,"Denver, CO",no,cloud_engineer,,no,"ansible, docker, linux, python, rest api, terraform"
Principal Data Science Engineer,AMD,"Austin, TX",yes,data_scientist,principal,no,"aws, excel, machine learning, python, spark, sql, tableau, tensorflow"
Senior Solutions Engineer,Slack,"Seattle, WA",yes,other,senior,no,"aws, docker, sql"
DevOps Cloud Engineer,ServiceNow,"Raleigh, NC",yes,cloud_engineer,lead,no,"aws, gcp, git, linux, python"
Backend Systems Engineer,Cloudflare,"Portland, OR",yes,backend_developer,principal,no,"aws, ci/cd, go, node.js, python, redis, spring"
Manager Software Engineer,Cognizant,"Boston, MA",no,software_engineer,manager,no,"javascript, node.js, react, rest api, sql"
Principal Cloud Engineer,Salesforce,"Cupertino, CA",yes,cloud_engineer,principal,no,"aws, azure, docker, python"
Manager DevOps Engineer,Airbnb,"Raleigh, NC",yes,devops_engineer,manager,no,"aws, azure, docker, gcp, git, kubernetes, rest api"
Junior Frontend Engineer,Adobe,"Dallas, TX",no,frontend_developer,junior,no,"angular, aws, css, html, javascript, react, rest api, typescript"
Senior Data Scientist,Spotify,"Miami, FL",yes,data_scientist,senior,no,"deep learning, excel, pandas, python, pytorch, tableau"
Senior Cybersecurity Engineer,Databricks,"Mountain View, CA",yes,cybersecurity_analyst,senior,no,"aws, docker, kubernetes, linux, python, sql"
Server-Side Developer,Uber,"Boston, MA",yes,backend_developer,mid,no,"aws, ci/cd, docker, go, java, python, sql"
Senior Cloud Engineer,MongoDB,"Cupertino, CA",yes,cloud_engineer,senior,no,"ansible, ci/cd, docker, git, kubernetes, python, terraform"
Platform Engineer,HPE,"San Diego, CA",no,devops_engineer,lead,no,"ansible, aws, azure, kubernetes, python, rest api, terraform"
Mid Data Scientist,Meta,"San Francisco, CA",yes,data_scientist,mid,no,"aws, git, spark, sql"
Mid Cloud Architect,Tech Mahindra,"San Diego, CA",no,cloud_engineer,mid,no,"aws, ci/cd, gcp, jenkins, python, terraform"
Applied Scientist,LinkedIn,"Seattle, WA",yes,data_scientist,,no,"deep learning, excel, numpy, pandas, pytorch, sql, tableau, tensorflow"
Junior Full Stack Engineer,Intel,"Palo Alto, CA",yes,full_stack_developer,junior,no,"angular, html, javascript, node.js, python, rest api, sql"
Senior Security Analyst,Qualcomm,"Raleigh, NC",yes,cybersecurity_analyst,senior,no,"aws, docker, git, linux, python, sql"
AI Engineer,Meta,"Los Angeles, CA",yes,machine_learning_engineer,mid,no,"aws, docker, linux, python, scikit-learn"
Research Scientist,Workday,"Chicago, IL",no,data_scientist,senior,no,"excel, git, python, scikit-learn, sql, tensorflow"
React Developer,Atlassian,"Portland, OR",yes,frontend_developer,senior,no,"angular, aws, css, graphql, html, javascript, typescript"
Information Security Engineer,GitLab,"Seattle, WA",yes,cybersecurity_analyst,senior,no,"linux, python, sql"
Senior Data Engineer,ServiceNow,"Palo Alto, CA",no,data_engineer,senior,no,"kafka, python, scala"
Principal Backend Developer,Oracle,"Washington, DC",no,backend_developer,principal,no,"django, git, java, python"
Manager Software Developer,Snowflake,"Mountain View, CA",yes,software_engineer,manager,no,"aws, docker, git, go, java, linux, python, react"
DevOps Cloud Engineer,Snowflake,"Denver, CO",yes,cloud_engineer,senior,no,"aws, azure, gcp, git, kubernetes, linux, python, terraform"
Senior Cloud Engineer,Spotify,"Austin, TX",yes,cloud_engineer,senior,no,"aws, docker, git, kubernetes, python, terraform"
Principal ML Engineer,Atlassian,"Portland, OR",no,machine_learning_engineer,principal,no,"aws, git, numpy, rest api, sql"
Senior Software Developer,Amazon,"Los Angeles, CA",yes,software_engineer,senior,no,"aws, c++, javascript, linux, python"
Mid Frontend Developer,DocuSign,"Chicago, IL",yes,frontend_developer,mid,no,"aws, css, git, graphql, javascript, react, typescript"
Data Science Engineer,MongoDB,"Cupertino, CA",yes,data_scientist,,no,"machine learning, numpy, python, scikit-learn, sql, tableau, tensorflow"
Web Developer,SAP,"Palo Alto, CA",yes,frontend_developer,,no,"angular, aws, css, html, react, typescript"
Deep Learning Engineer,Stripe,"San Diego, CA",no,machine_learning_engineer,senior,no,"aws, docker, numpy, python, rest api, sql"
Lead Software Engineer,MongoDB,"Sunnyvale, CA",yes,software_engineer,lead,no,"docker, git, java, rest api, typescript"
Senior Full Stack Engineer,DocuSign,"Sunnyvale, CA",yes,full_stack_developer,senior,no,"angular, aws, docker, java, postgresql"
Release Engineer,Apple,"Miami, FL",yes,devops_engineer,,no,"azure, git, kubernetes"
Principal Developer,Google,"Chicago, IL",yes,platform_engineer,principal,no,"deep learning, gcp, angular, css"
Principal Technical Support Engineer,Dell,"Los Angeles, CA",yes,other,principal,no,"aws, docker, excel, git, linux, sql"
Staff Security Analyst,Dell,"Cupertino, CA",no,cybersecurity_analyst,staff,no,"azure, git, kubernetes, linux, sql"
ML Engineer,HCL,"Atlanta, GA",no,machine_learning_engineer,,no,"aws, deep learning, python, rest api, scikit-learn, sql, tensorflow"
Staff Cloud Engineer,Oracle,"Seattle, WA",no,cloud_engineer,staff,no,"azure, gcp, git, kubernetes, linux, python"
Applied Scientist,MongoDB,"Mountain View, CA",yes,data_scientist,senior,no,"machine learning, pandas, pytorch, scikit-learn, tableau"
Platform Engineer,Twilio,"San Diego, CA",no,devops_engineer,mid,no,"azure, ci/cd, gcp, linux"
Manager Cybersecurity Engineer,Cognizant,"Seattle, WA",no,cybersecurity_analyst,manager,no,"azure, docker, git, linux, python, sql"
Staff Frontend Developer,GitLab,"Los Angeles, CA",yes,frontend_developer,staff,no,"aws, css, git, react, rest api"
Data Scientist,Palantir,"Dallas, TX",yes,data_scientist,,no,"aws, git, machine learning, numpy, pandas, python, sql, tableau"
Senior Technical Support Engineer,Zoom,"Atlanta, GA",no,other,senior,no,"aws, docker, excel, linux, python, sql"
Staff Data Pipeline Engineer,Twitter,"San Francisco, CA",no,data_engineer,staff,no,"airflow, aws, git, java, scala, spark, sql"
Mid API Developer,Bloomberg,"Dallas, TX",no,backend_developer,mid,no,"aws, ci/cd, django, java, kafka, postgresql, python, sql"
Principal Cloud Architect,TCS,"Cupertino, CA",yes,cloud_engineer,principal,no,"ansible, azure, docker, git, linux, python"
Generalist Software Engineer,Zoom,"Seattle, WA",yes,software_engineer,mid,no,"docker, java, javascript, node.js, python, react, rest api, sql"
Applied Scientist,ServiceNow,"San Francisco, CA",yes,data_scientist,senior,no,"deep learning, numpy, python, scikit-learn, sql, tensorflow"
Software Development Engineer,Google,"Boston, MA",yes,software_engineer,lead,no,"aws, c++, docker, javascript, sql, typescript"
Senior Software Engineer,Google,"New York, NY",yes,software_engineer,senior,no,"c++, docker, go, linux, python, react, sql"
Lead Technical Support Engineer,Workday,"Dallas, TX",yes,other,lead,no,"aws, docker, git, sql"
Junior API Developer,DocuSign,"Cupertino, CA",yes,backend_developer,junior,no,"aws, ci/cd, java, linux, mongodb, postgresql, rest api, sql"
Deep Learning Engineer,Palantir,"Raleigh, NC",yes,machine_learning_engineer,senior,no,"aws, git, kafka, kubernetes, linux, machine learning, pandas, pytorch, rest api, sql"
Lead Machine Learning Engineer,Coinbase,"Raleigh, NC",yes,machine_learning_engineer,lead,no,"deep learning, python, sql, tensorflow"
Frontend Software Engineer,Google,"New York, NY",yes,frontend_developer,senior,no,"aws, css, git, html, react"
Senior API Developer,Intel,"Boston, MA",yes,backend_developer,senior,no,"ci/cd, docker, git, java, kafka, kubernetes, linux, mongodb, postgresql, spring"
Data Scientist,AMD,"Dallas, TX",yes,data_scientist,,no,"aws, git, machine learning, python, pytorch, sql, tensorflow"
Mid Software Developer,Adobe,"Cupertino, CA",no,software_engineer,mid,no,"aws, c++, docker, node.js, typescript"
Senior Software Developer,SAP,"Raleigh, NC",yes,software_engineer,senior,no,"aws, c++, go, java, javascript, linux, python, rest api, sql, typescript"
Frontend Developer,Dell,"Seattle, WA",yes,frontend_developer,,no,"aws, css, git, graphql, react, typescript"
Mid Backend Engineer,ServiceNow,"Boston, MA",yes,backend_developer,mid,no,"aws, django, git, java, python, redis, rest api, rust, spring, sql"
Senior Technical Support Engineer,Palantir,"Washington, DC",yes,other,senior,no,"docker, excel, git, linux, python, sql"
ETL Developer,Infosys,"Miami, FL",yes,data_engineer,,no,"docker, git, java, postgresql, python, scala, sql"
Release Engineer,Goldman Sachs,"Cupertino, CA",no,devops_engineer,,no,"aws, docker, gcp, jenkins, linux, python"
Senior Data Science Engineer,Microsoft,"Denver, CO",yes,data_scientist,senior,no,"aws, deep learning, git, machine learning, numpy, pandas, python, pytorch, sql, tensorflow"
Frontend Software Engineer,VMware,"Sunnyvale, CA",yes,frontend_developer,junior,no,"css, html, typescript"
Lead Data Scientist,Goldman Sachs,"Chicago, IL",yes,data_scientist,lead,no,"aws, deep learning, git, pytorch, scikit-learn, sql, tensorflow"
Manager DevOps Engineer,Snowflake,"San Francisco, CA",yes,devops_engineer,manager,no,"git, jenkins, kubernetes, linux, rest api"
Principal Security Analyst,Airbnb,"Atlanta, GA",yes,cybersecurity_analyst,principal,no,"aws, docker, git, kubernetes, linux, python, sql"
Systems Administrator,Workday,"Sunnyvale, CA",yes,other,senior,no,"aws, docker, excel, git, linux, python, sql"
Senior ML Engineer,Uber,"Raleigh, NC",yes,machine_learning_engineer,senior,no,"git, kafka, machine learning, pandas, python, sql"
SOC Analyst,Twitter,"Houston, TX",yes,cybersecurity_analyst,senior,no,"aws, azure, docker, kubernetes, python, sql"
Senior Frontend Developer,Meta,"Houston, TX",yes,frontend_developer,senior,no,"css, html, javascript, react"
Backend Systems Engineer,Red Hat,"Raleigh, NC",yes,backend_developer,mid,no,"aws, flask, go, linux, mongodb, python, redis, sql"
Data Pipeline Engineer,Meta,"Chicago, IL",yes,data_engineer,,no,"airflow, azure, git, linux, mongodb, python, sql"
Reporting Analyst,MongoDB,"San Diego, CA",yes,data_analyst,mid,no,"aws, git, numpy, pandas, python, sql"
Reporting Analyst,Cisco,"Raleigh, NC",yes,data_analyst,senior,no,"aws, excel, git, numpy, pandas, power bi, python, tableau"
Manager Site Reliability Engineer,Spotify,"Miami, FL",no,devops_engineer,manager,no,"aws, git, jenkins, kubernetes, python, terraform"
Release Engineer,Amazon,"Raleigh, NC",no,devops_engineer,lead,no,"aws, azure, git, python, rest api"
Information Security Engineer,DocuSign,"Mountain View, CA",yes,cybersecurity_analyst,senior,no,"aws, azure, kubernetes, python, sql"
Senior Software Developer,Capgemini,"Washington, DC",yes,software_engineer,senior,no,"aws, docker, java, javascript, linux, node.js"
Senior Data Science Engineer,Dropbox,"Sunnyvale, CA",no,data_scientist,senior,no,"aws, deep learning, git, pandas, python, sql, tensorflow"
Junior Web Developer,Infosys,"Dallas, TX",yes,frontend_developer,junior,no,"angular, git, graphql, html, javascript, react, typescript"
Senior Frontend Developer,Dropbox,"Austin, TX",yes,frontend_developer,senior,no,"aws, css, git, html, javascript, rest api"
SOC Analyst,Cisco,"Dallas, TX",yes,cybersecurity_analyst,,no,"aws, docker, git, kubernetes, python, sql"
Senior Software Engineer,Accenture,"Sunnyvale, CA",yes,software_engineer,senior,no,"aws, c++, docker, git, go, java, javascript, linux, react, rest api"
Senior Data Science Engineer,Red Hat,"Houston, TX",yes,data_scientist,senior,no,"git, machine learning, sql, tableau, tensorflow"
Systems Administrator,Infosys,"Boston, MA",yes,other,senior,no,"aws, docker, excel, git, linux, python, sql"
Frontend Software Engineer,Capgemini,"Cupertino, CA",yes,frontend_developer,,no,"angular, aws, html, react, rest api, typescript"
Manager API Developer,Coinbase,"Denver, CO",yes,backend_developer,manager,no,"aws, ci/cd, docker, java, kubernetes, sql"
Deep Learning Engineer,Uber,"Cupertino, CA",yes,machine_learning_engineer,staff,no,"aws, docker, git, kubernetes, pandas, python"
AI Engineer,HashiCorp,"Atlanta, GA",no,machine_learning_engineer,principal,no,"aws, deep learning, docker, kubernetes, linux, machine learning, pandas, rest api, sql"
Research Scientist,Meta,"Los Angeles, CA",yes,data_scientist,senior,no,"git, pandas, python"
Mid ML Engineer,Meta,"Portland, OR",yes,machine_learning_engineer,mid,no,"linux, numpy, python, pytorch, rest api"
Server-Side Developer,Shopify,"Raleigh, NC",yes,backend_developer,senior,no,"django, python, rest api, sql"
Mid Site Reliability Engineer,Robinhood,"San Francisco, CA",yes,devops_engineer,mid,no,"ansible, aws, ci/cd, docker, kubernetes, python"
Generalist Software Engineer,Twilio,"Los Angeles, CA",yes,software_engineer,,no,"c++, go, linux, react, sql, typescript"
Senior Data Science Engineer,Qualcomm,"Dallas, TX",yes,data_scientist,senior,no,"aws, deep learning, excel, numpy, python, scikit-learn, tensorflow"
Senior API Developer,Red Hat,"Dallas, TX",yes,backend_developer,senior,no,"aws, django, linux, node.js, rest api, sql"
Software Development Engineer,Dropbox,"Raleigh, NC",yes,software_engineer,,no,"aws, java, typescript"
Analytics Engineer,Robinhood,"Houston, TX",yes,data_analyst,,no,"aws, excel, git, numpy, pandas, power bi, python, sql, tableau"
Web Developer,Intel,"Boston, MA",yes,full_stack_developer,manager,no,"angular, docker, git, html, java, javascript, postgresql, rest api, sql"
Senior Frontend Engineer,PayPal,"Chicago, IL",yes,frontend_developer,senior,no,"aws, css, git, javascript, react, typescript"
Web Developer,Amazon,"Washington, DC",yes,full_stack_developer,,no,"angular, docker, html, java, python, sql"
Information Security Engineer,Nvidia,"Chicago, IL",yes,cybersecurity_analyst,senior,no,"aws, azure, docker, linux, sql"
Staff Software Engineer,Twitter,"Palo Alto, CA",yes,software_engineer,staff,no,"c++, javascript, linux, python, sql"
Cloud Solutions Engineer,Workday,"New York, NY",no,cloud_engineer,senior,no,"aws, azure, ci/cd, docker, git, kubernetes, python"
Applied Scientist,Atlassian,"Sunnyvale, CA",yes,data_scientist,,no,"excel, git, machine learning, python, tensorflow"
Mid Data Science Engineer,Twitter,"Cupertino, CA",no,data_scientist,mid,no,"aws, git, numpy, spark, tensorflow"
Staff Full Stack Developer,LinkedIn,"San Francisco, CA",yes,full_stack_developer,staff,no,"docker, html, javascript, python, react, sql, typescript"
Senior Backend Engineer,Robinhood,"Washington, DC",yes,backend_developer,senior,no,"aws, docker, java, kafka, linux, node.js, python, redis, rest api"
Senior Backend Developer,LinkedIn,"Miami, FL",yes,backend_developer,senior,no,"ci/cd, docker, postgresql"
React Developer,Dropbox,"Sunnyvale, CA",no,frontend_developer,,no,"angular, aws, css, graphql, typescript"
Research Scientist,Databricks,"New York, NY",yes,data_scientist,senior,no,"deep learning, git, machine learning, spark, tableau"
Senior Frontend Engineer,Datadog,"Mountain View, CA",yes,frontend_developer,senior,no,"angular, aws, css, html, javascript, react, rest api"
SOC Analyst,HCL,"Seattle, WA",yes,cybersecurity_analyst,mid,no,"aws, azure, git, kubernetes, linux, python"
Backend Systems Engineer,CrowdStrike,"San Francisco, CA",yes,backend_developer,senior,no,"git, kubernetes, mongodb, node.js, redis, rest api, sql"
Backend Systems Engineer,Shopify,"Dallas, TX",yes,backend_developer,manager,no,"aws, ci/cd, django, git, postgresql, rust"
Principal Technical Support Engineer,Microsoft,"New York, NY",yes,other,principal,no,"aws, linux, python, sql"
Cloud Engineer,Shopify,"Los Angeles, CA",yes,cloud_engineer,,no,"aws, azure, docker, gcp, git, jenkins, kubernetes, linux, python, rest api"
Data Engineer,Airbnb,"Miami, FL",yes,data_engineer,,no,"aws, azure, docker, java, linux, mongodb, python, sql"
Backend Systems Engineer,Red Hat,"Raleigh, NC",no,backend_developer,,no,"django, git, kubernetes, node.js, postgresql, rest api, rust, spring"
Deep Learning Engineer,Twilio,"Palo Alto, CA",yes,machine_learning_engineer,senior,no,"aws, kafka, machine learning, numpy, pytorch, spark, sql"
Manager Web Developer,Qualcomm,"New York, NY",yes,frontend_developer,manager,no,"angular, css, git, html, react, typescript"
Senior Cybersecurity Engineer,MongoDB,"Dallas, TX",yes,cybersecurity_analyst,senior,no,"aws, azure, git, kubernetes, python, sql"
Senior ML Engineer,Netflix,"Austin, TX",yes,machine_learning_engineer,senior,no,"kubernetes, python, sql"
Senior Security Analyst,JP Morgan Chase,"Portland, OR",yes,cybersecurity_analyst,senior,no,"aws, kubernetes, linux, python, sql"
Principal Data Analyst,LinkedIn,"Austin, TX",yes,data_analyst,principal,no,"aws, excel, git, numpy, python, sql"
Lead Security Analyst,Netflix,"Austin, TX",yes,cybersecurity_analyst,lead,no,"aws, docker, git, kubernetes, linux, python, sql"
Software Development Engineer,Airbnb,"Houston, TX",yes,software_engineer,mid,no,"aws, python, react, rest api, sql, typescript"
Junior Cybersecurity Engineer,LinkedIn,"Washington, DC",yes,cybersecurity_analyst,junior,no,"aws, azure, git, kubernetes, python, sql"
Reporting Analyst,Palantir,"Sunnyvale, CA",yes,data_analyst,senior,no,"aws, git, numpy, pandas, python, sql, tableau"
AI Engineer,Workday,"Denver, CO",no,machine_learning_engineer,manager,no,"aws, git, kubernetes, linux, machine learning, python, sql"
DevOps Cloud Engineer,CrowdStrike,"Denver, CO",yes,cloud_engineer,mid,no,"azure, docker, kubernetes, linux, python, rest api"
Frontend Software Engineer,Dropbox,"Chicago, IL",yes,frontend_developer,mid,no,"angular, aws, css, html, javascript, react, rest api, typescript"
Lead Data Scientist,ServiceNow,"Portland, OR",yes,data_scientist,lead,no,"git, numpy, pandas, tableau"
Backend Software Engineer,VMware,"Miami, FL",yes,backend_developer,,no,"django, java, linux, node.js, rest api"
React Developer,Qualcomm,"Houston, TX",yes,frontend_developer,lead,no,"aws, html, javascript"
Research Scientist,GitLab,"Atlanta, GA",yes,data_scientist,junior,no,"aws, deep learning, excel, git, machine learning, numpy, pytorch, sql, tensorflow"
Machine Learning Engineer,Coinbase,"San Diego, CA",yes,machine_learning_engineer,,no,"docker, kafka, kubernetes, linux, python, pytorch, sql, tensorflow"
Frontend Developer,GitLab,"Atlanta, GA",yes,frontend_developer,,no,"angular, css, git, react, typescript"
Junior Cloud Engineer,Robinhood,"Austin, TX",yes,cloud_engineer,junior,no,"ci/cd, git, kubernetes, linux, python, rest api"
Staff Backend Engineer,Intel,"Atlanta, GA",yes,backend_developer,staff,no,"docker, git, java, kubernetes, node.js, postgresql, sql"
Deep Learning Engineer,ServiceNow,"Seattle, WA",no,machine_learning_engineer,senior,no,"kafka, machine learning, python"
Frontend Software Engineer,Oracle,"Denver, CO",no,frontend_developer,mid,no,"aws, css, html, javascript, react, rest api, typescript"
Reporting Analyst,Dell,"Miami, FL",yes,data_analyst,senior,no,"aws, excel, git, numpy, pandas, python, sql, tableau"
AI Engineer,Adobe,"Raleigh, NC",yes,machine_learning_engineer,mid,no,"kafka, python, sql"
Manager Cybersecurity Engineer,Google,"San Diego, CA",no,cybersecurity_analyst,manager,no,"aws, azure, docker, git, kubernetes, python, sql"
DevOps Cloud Engineer,Twilio,"Denver, CO",yes,cloud_engineer,senior,no,"aws, azure, git, jenkins, python, rest api, terraform"
IT Support Specialist,Microsoft,"Miami, FL",yes,other,,no,"aws, docker, git, linux, python, sql"
Backend Systems Engineer,Cognizant,"Miami, FL",yes,backend_developer,staff,no,"ci/cd, docker, git, linux, postgresql, python, rest api, rust"
Mid Web Developer,Atlassian,"Chicago, IL",yes,frontend_developer,mid,no,"angular, css, git, typescript"
Mid Security Analyst,Qualcomm,"New York, NY",yes,cybersecurity_analyst,mid,no,"aws, azure, docker, git, kubernetes, linux, python, sql"
Backend Software Engineer,Apple,"Denver, CO",yes,backend_developer,senior,no,"ci/cd, docker, node.js, sql"
AI Engineer,Microsoft,"Mountain View, CA",yes,machine_learning_engineer,staff,no,"machine learning, python, spark, sql"
Junior API Developer,Robinhood,"Sunnyvale, CA",yes,backend_developer,junior,no,"git, kafka, mongodb, node.js, rust, spring, sql"
ML Engineer,Netflix,"San Diego, CA",yes,machine_learning_engineer,,no,"aws, deep learning, linux, numpy, rest api"
Senior ML Engineer,SAP,"New York, NY",yes,machine_learning_engineer,senior,no,"aws, deep learning, docker, kafka, kubernetes, sql"
